"fk_flights","localisation_fk","Date_fk","Price","Saison_Touristique","Nombre_Escales","Distance_Vol_KM","CANCELLED","Taxe_Price","Prix_Final"
"1038","22","19520410","4241","0","1","1700","0","424","4679"
"1039","22","19520210","4769","0","2","1700","0","477","5240"
"1040","22","19520210","4769","0","0","1700","0","477","5280"
"1041","22","19520210","4772","0","1","1700","0","477","5264"
"1042","22","19511212","4776","0","0","1700","0","478","5287"
"1043","22","19520510","7604","0","0","1700","0","760","8399"
"1044","22","19511212","262","0","2","750","0","13","250"
"1045","22","19520410","5306","0","0","750","0","265","5587"
"1046","22","19531226","5684","0","1","750","1","0","0"
"1047","22","19520410","5323","0","0","1100","1","0","0"
"1048","22","19531226","5601","0","1","1100","0","560","6164"
"1049","22","19520510","8780","0","0","1100","0","878","9679"
"1050","22","19520210","10098","0","1","1100","0","1010","11110"
"1051","22","19520215","203","0","0","1300","0","20","249"
"1052","22","19520410","4098","0","0","1300","0","410","4534"
"1053","22","19531226","289","0","0","1200","0","29","342"
"1054","22","19520410","3105","0","1","1200","0","311","3420"
"1055","22","19520410","3105","0","3","1200","1","0","0"
"1056","22","19531231","3136","0","1","1200","0","314","3454"
"1057","22","19540326","4535","0","2","1200","0","453","4972"
"1058","22","19511207","5822","0","0","1200","0","582","6428"
"1059","22","19520210","6679","0","0","1200","0","668","7371"
"1060","22","19531231","2767","0","0","1400","0","277","3072"
"1061","22","19531226","2886","0","3","1400","0","289","3142"
"1062","22","19531226","2886","0","0","1400","0","289","3202"
"1063","22","19520410","2925","0","0","1400","0","292","3245"
"1064","22","19520410","2925","0","0","1400","0","292","3245"
"1065","22","19520131","4329","0","1","1400","1","0","0"
"1066","22","19520131","4329","0","0","1400","0","433","4790"
"1067","22","19520131","5670","0","1","1000","0","567","6238"
"1068","22","19520131","5670","0","0","1000","0","567","6258"
"1069","22","19520131","5670","0","0","1000","0","567","6258"
"1070","22","19520510","8089","0","0","1000","0","809","8918"
"1071","22","19520510","8343","0","0","1000","0","834","9197"
"1072","22","19520131","8375","0","0","1000","0","838","9233"
"1073","22","19530525","3398","0","0","1500","0","340","3768"
"1074","22","19520215","3622","0","0","1500","0","362","4014"
"1075","22","19520131","3758","0","0","1500","0","376","4164"
"1076","22","19511207","3930","0","0","1500","0","393","4352"
"1077","22","19511212","4081","0","0","1500","0","408","4519"
"1078","22","19520116","4606","0","3","1500","0","461","5037"
"1079","22","19520410","5023","0","0","1500","0","502","5555"
"1080","22","19520410","5023","0","0","1500","0","502","5555"
"1081","22","19520410","4734","0","0","900","0","237","4988"
"1082","22","19520410","4734","0","3","900","0","237","4928"
"1083","22","19531226","4969","0","0","900","0","248","5236"
"1084","22","19511212","500","0","3","600","0","25","477"
"1085","22","19520410","318","0","0","1600","0","32","382"
"1086","22","19531231","2295","0","0","1600","0","230","2557"
"1087","22","19531226","3083","0","0","1600","0","308","3423"
"1088","22","19531226","3083","0","1","1600","0","308","3403"
"1089","22","19520510","3986","0","0","1600","0","399","4417"
"1090","22","19520210","4044","0","2","1600","0","404","4440"
"1091","22","19520210","4047","0","1","1600","0","405","4464"
"1092","22","19520131","4611","0","0","1600","0","461","5104"
"1093","22","19520131","4826","0","0","1600","0","483","5341"
"1094","22","19530525","6373","0","1","1600","0","637","7022"
"1095","22","19511212","6791","0","0","1600","0","679","7502"
"1096","22","19511207","7417","0","0","1600","0","742","8191"
"1097","22","19530629","7417","0","0","1600","0","742","8191"
"1098","22","19520410","2281","0","0","1400","0","228","2538"
"1099","22","19520410","2281","0","0","1400","0","228","2538"
"1100","22","19531226","3053","0","0","1400","0","305","3386"
"1101","22","19531226","3295","0","0","1400","0","330","3653"
"1102","22","19531226","3295","0","1","1400","0","330","3633"
"1103","22","19531226","3295","0","1","1400","0","330","3633"
"1104","22","19531226","3334","0","0","1400","0","333","3696"
"1105","22","19520131","4582","0","0","1400","0","458","5068"
"1106","22","19520131","4758","0","0","1400","0","476","5262"
"1107","22","19520210","5504","0","0","1400","0","550","6083"
"1108","22","19520510","5801","0","0","1400","1","0","0"
"1109","22","19531226","2186","0","0","1450","0","219","2433"
"1110","22","19531226","2212","0","0","1450","0","221","2462"
"1111","22","19520410","2231","0","0","1450","0","223","2484"
"1112","22","19520410","2231","0","2","1450","0","223","2444"
"1113","22","19531226","2428","0","0","1450","0","243","2699"
"1114","22","19531226","2428","0","1","1450","0","243","2679"
"1115","22","19531226","2428","0","0","1450","1","0","0"
"1116","22","19531226","2428","0","0","1450","0","243","2699"
"1117","22","19531226","2428","0","0","1450","1","0","0"
"1118","22","19531226","2467","0","0","1450","1","0","0"
"1119","22","19520210","4547","0","1","1450","0","455","5011"
"1120","22","19520210","4547","0","0","1450","0","455","5031"
"1121","22","19520210","4551","0","1","1450","0","455","5015"
"1122","22","19520210","4551","0","1","1450","0","455","5015"
"1123","22","19530525","4580","0","2","1450","0","458","5027"
"1124","22","19530525","4606","0","0","1450","0","461","5096"
"1125","22","19530525","4606","0","0","1450","0","461","5096"
"1126","22","19511212","5623","0","0","1450","0","562","6215"
"1127","22","19511212","5623","0","0","1450","0","562","6215"
"1128","22","19520510","5754","0","1","1450","0","575","6339"
"1129","22","19520510","5754","0","0","1450","0","575","6359"
"1130","22","19530629","6104","0","0","1450","1","0","0"
"1131","22","19511207","6104","0","0","1450","0","610","6743"
"1132","22","19511207","6104","0","0","1450","0","610","6743"
"1133","22","19520131","6267","0","1","1450","0","627","6903"
"1134","22","19520215","6694","0","3","1450","0","669","7333"
"1135","22","19520116","6823","0","1","1450","1","0","0"
"1136","22","19520116","6823","0","1","1450","0","682","7515"
"1137","22","19520210","203","0","0","1100","0","20","245"
"1138","22","19531226","2202","0","1","1250","0","220","2427"
"1139","22","19531226","2202","0","0","1250","0","220","2447"
"1140","22","19520410","2394","0","1","1250","0","239","2638"
"1141","22","19520410","2394","0","0","1250","1","0","0"
"1142","22","19531226","2444","0","0","1250","0","244","2714"
"1143","22","19531226","2444","0","0","1250","0","244","2714"
"1144","22","19531226","2444","0","0","1250","0","244","2714"
"1145","22","19531226","2444","0","1","1250","0","244","2694"
"1146","22","19531226","2444","0","1","1250","0","244","2694"
"1147","22","19520131","4582","0","0","1250","0","458","5065"
"1148","22","19520131","4582","0","2","1250","0","458","5025"
"1149","22","19520510","5916","0","1","1250","0","592","6513"
"1150","22","19520510","5916","0","0","1250","0","592","6533"
"1151","22","19520210","6782","0","0","1250","1","0","0"
"1152","22","19511212","8718","0","0","1250","1","0","0"
"1153","22","19500121","1091","0","1","3800","0","164","1311"
"1154","22","19550510","3374","0","0","3800","0","506","3956"
"1155","22","19520510","4028","0","0","3800","0","604","4709"
"1156","22","19511207","256","0","0","800","1","0","0"
"1157","22","19530629","256","0","1","800","0","13","264"
"1158","22","19520210","2803","0","1","3100","0","420","3265"
"1159","22","19520210","2803","0","0","3100","0","420","3285"
"1160","22","19550510","2874","0","1","3100","0","431","3347"
"1161","22","19550510","2909","0","0","3100","0","436","3408"
"1162","22","19520530","2912","0","0","3100","0","437","3411"
"1163","22","19520510","3013","0","0","3100","0","452","3526"
"1164","22","19500312","3013","0","2","3100","0","452","3486"
"1165","22","19500312","3014","0","2","3100","0","452","3488"
"1166","22","19520306","3256","0","0","3100","0","488","3807"
"1167","22","19550510","4594","0","1","3100","0","689","5325"
"1168","22","19520405","6566","0","1","3100","0","985","7593"
"1169","22","19520306","7664","0","0","3100","0","1150","8876"
"1170","22","19531221","499","0","0","1600","0","50","581"
"1171","22","19511212","3200","0","0","1600","0","320","3552"
"1172","22","19520306","3690","0","0","1600","0","369","4091"
"1173","22","19520405","4595","0","0","2300","0","460","5101"
"1174","22","19520405","4595","0","0","2300","0","460","5101"
"1175","22","19520301","241","0","0","1700","0","24","299"
"1176","22","19511212","262","0","0","750","0","13","290"
"1177","22","19531101","262","0","1","750","0","13","270"
"1178","22","19520210","10098","0","0","1100","0","1010","11130"
"1179","22","19531221","4138","0","0","1200","0","414","4575"
"1180","22","19531221","4138","0","1","1200","0","414","4555"
"1181","22","19520301","4223","0","0","1200","0","422","4670"
"1182","22","19520405","4297","0","1","1200","0","430","4731"
"1183","22","19520210","5007","0","2","1200","0","501","5492"
"1184","22","19511207","5822","0","0","1200","0","582","6428"
"1185","22","19540410","6062","0","1","1200","1","0","0"
"1186","22","19520306","7296","0","1","1200","0","730","8029"
"1187","22","19520306","7296","0","3","1200","0","730","7989"
"1188","22","19520111","9627","0","2","1200","0","963","10574"
"1189","22","19520510","8343","0","0","1000","0","834","9197"
"1190","22","19520405","445","0","0","1500","0","45","520"
"1191","22","19520306","3701","0","2","1500","0","370","4061"
"1192","22","19511207","3930","0","1","1500","0","393","4332"
"1193","22","19511212","4081","0","0","1500","0","408","4519"
"1194","22","19520405","4797","0","2","900","0","240","5015"
"1195","22","19520405","4797","0","3","900","0","240","4995"
"1196","22","19531101","500","0","0","600","0","25","537"
"1197","22","19511212","500","0","0","600","0","25","537"
"1198","22","19540823","518","0","0","600","0","26","556"
"1199","22","19520510","3986","0","0","1600","0","399","4417"
"1200","22","19520405","4003","0","1","1600","0","400","4415"
"1201","22","19520405","4003","0","1","1600","0","400","4415"
"1202","22","19520210","4044","0","1","1600","0","404","4460"
"1203","22","19520210","4047","0","0","1600","0","405","4484"
"1204","22","19520306","4501","0","3","1600","0","450","4923"
"1205","22","19520306","4501","0","0","1600","0","450","4983"
"1206","22","19520301","4964","0","1","1600","0","496","5473"
"1207","22","19540410","6257","0","0","1600","0","626","6915"
"1208","22","19531221","6571","0","0","1600","0","657","7260"
"1209","22","19531221","6571","0","0","1600","0","657","7260"
"1210","22","19520111","6992","0","0","1600","0","699","7724"
"1211","22","19511207","7417","0","2","1600","0","742","8151"
"1212","22","19530629","7417","0","3","1600","0","742","8131"
"1213","22","19511212","5312","0","2","1400","0","531","5832"
"1214","22","19531101","5312","0","0","1400","0","531","5872"
"1215","22","19511207","5419","0","0","1400","1","0","0"
"1216","22","19530629","5419","0","0","1400","0","542","5989"
"1217","22","19511207","5419","0","0","1400","0","542","5989"
"1218","22","19540410","5476","0","1","1400","1","0","0"
"1219","22","19520210","5504","0","0","1400","1","0","0"
"1220","22","19520405","6067","0","1","1400","0","607","6682"
"1221","22","19520405","6067","0","1","1400","0","607","6682"
"1222","22","19520405","6067","0","0","1400","0","607","6702"
"1223","22","19520405","6067","0","0","1400","0","607","6702"
"1224","22","19520111","7195","0","0","1400","0","719","7942"
"1225","22","19520405","7874","0","0","1400","0","787","8690"
"1226","22","19520210","4521","0","0","1450","0","452","5002"
"1227","22","19520210","4521","0","0","1450","0","452","5002"
"1228","22","19520210","4547","0","0","1450","0","455","5031"
"1229","22","19520210","4547","0","0","1450","0","455","5031"
"1230","22","19520210","4551","0","2","1450","0","455","4995"
"1231","22","19520210","4551","0","2","1450","0","455","4995"
"1232","22","19520405","5188","0","0","1450","0","519","5736"
"1233","22","19531101","5623","0","1","1450","0","562","6195"
"1234","22","19511212","5623","0","0","1450","0","562","6215"
"1235","22","19511212","5623","0","0","1450","0","562","6215"
"1236","22","19520510","5754","0","2","1450","0","575","6319"
"1237","22","19520510","5754","0","1","1450","0","575","6339"
"1238","22","19520405","5767","0","0","1450","0","577","6373"
"1239","22","19520405","5767","0","0","1450","0","577","6373"
"1240","22","19520301","6083","0","3","1450","0","608","6661"
"1241","22","19520301","6083","0","0","1450","0","608","6721"
"1242","22","19520301","6097","0","0","1450","0","610","6736"
"1243","22","19530629","6104","0","2","1450","0","610","6703"
"1244","22","19511207","6104","0","0","1450","0","610","6743"
"1245","22","19511207","6104","0","2","1450","0","610","6703"
"1246","22","19520111","6235","0","0","1450","0","623","6887"
"1247","22","19520111","6235","0","0","1450","1","0","0"
"1248","22","19520306","6265","0","0","1450","1","0","0"
"1249","22","19520306","6265","0","1","1450","0","627","6901"
"1250","22","19520306","6265","0","0","1450","0","627","6921"
"1251","22","19520306","6528","0","1","1450","0","653","7190"
"1252","22","19540410","6823","0","1","1450","0","682","7515"
"1253","22","19520510","6880","0","1","1450","0","688","7577"
"1254","22","19520405","7891","0","1","1450","0","789","8689"
"1255","22","19520210","203","0","0","1100","0","20","245"
"1256","22","19520405","5403","0","0","1250","1","0","0"
"1257","22","19540410","5652","0","0","1250","0","565","6242"
"1258","22","19520510","5916","0","0","1250","0","592","6533"
"1259","22","19520405","5930","0","0","1250","1","0","0"
"1260","22","19520405","7871","0","1","1250","1","0","0"
"1261","22","19511212","8718","0","1","1250","0","872","9595"
"1262","22","19520111","8919","0","0","1250","0","892","9836"
"1263","22","19500121","1091","0","0","3800","0","164","1331"
"1264","22","19540619","3244","0","1","3800","0","487","3787"
"1265","22","19520510","4028","0","0","3800","0","604","4709"
"1266","22","19511207","256","0","1","800","0","13","264"
"1267","22","19530629","256","0","0","800","1","0","0"
"1268","22","19520131","2637","0","1","3100","0","396","3075"
"1269","22","19520210","2803","0","0","3100","0","420","3285"
"1270","22","19520210","2803","0","0","3100","0","420","3285"
"1271","22","19550510","2874","0","3","3100","0","431","3307"
"1272","22","19520530","2874","0","0","3100","0","431","3367"
"1273","22","19550510","2909","0","0","3100","0","436","3408"
"1274","22","19520530","2912","0","0","3100","0","437","3411"
"1275","22","19500312","3013","0","0","3100","0","452","3526"
"1276","22","19550510","4594","0","1","3100","0","689","5325"
"1277","22","19550214","279","0","0","1400","0","28","335"
"1278","22","19511212","3200","0","0","1600","0","320","3552"
"1279","22","19520131","3293","0","0","1600","0","329","3655"
"1280","22","19530629","3416","0","0","1600","0","342","3789"
"1281","22","19531231","4066","0","0","1600","0","407","4505"
"1282","22","19520405","4330","0","0","1600","0","433","4795"
"1283","22","19520405","4330","0","1","1600","0","433","4775"
"1284","22","19520210","4342","0","3","1600","0","434","4748"
"1285","22","19520505","4705","0","3","1600","0","470","5147"
"1286","22","19520116","4771","0","0","1600","0","477","5280"
"1287","22","19531226","4771","0","3","1600","0","477","5220"
"1288","22","19531226","4771","0","0","1600","0","477","5280"
"1289","22","19520410","5151","0","0","1600","0","515","5698"
"1290","22","19520410","5151","0","0","1600","0","515","5698"
"1291","22","19520410","5366","0","0","1600","0","537","5935"
"1292","22","19520410","5366","0","0","1600","0","537","5935"
"1293","22","19520410","5366","0","0","1600","0","537","5935"
"1294","22","19531221","5407","0","1","1600","0","541","5960"
"1295","22","19531231","6512","0","0","1600","0","651","7196"
"1296","22","19531231","6512","0","2","1600","0","651","7156"
"1297","22","19531226","7786","0","0","1600","0","779","8597"
"1298","22","19520405","4595","0","1","2300","0","460","5081"
"1299","22","19520405","4595","0","0","2300","0","460","5101"
"1300","22","19520410","4145","0","0","1700","0","414","4593"
"1301","22","19520410","4241","0","0","1700","0","424","4699"
"1302","22","19511212","262","0","0","750","0","13","290"
"1303","22","19531226","5684","0","0","750","1","0","0"
"1304","22","19520410","5323","0","0","1100","0","532","5877"
"1305","22","19531226","5601","0","1","1100","0","560","6164"
"1306","22","19520410","4098","0","1","1300","0","410","4514"
"1307","22","19520410","4098","0","0","1300","1","0","0"
"1308","22","19531226","289","0","0","1200","0","29","342"
"1309","22","19520410","3105","0","1","1200","0","311","3420"
"1310","22","19520410","3105","0","1","1200","0","311","3420"
"1311","22","19531231","3136","0","1","1200","0","314","3454"
"1312","22","19540326","4535","0","1","1200","1","0","0"
"1313","22","19511207","5822","0","3","1200","0","582","6368"
"1314","22","19531231","5953","0","0","1200","0","595","6572"
"1315","22","19520405","6945","0","2","1200","0","695","7624"
"1316","22","19520405","6945","0","1","1200","0","695","7644"
"1317","22","19531231","2767","0","0","1400","0","277","3072"
"1318","22","19531226","2886","0","3","1400","0","289","3142"
"1319","22","19520410","2925","0","2","1400","0","292","3205"
"1320","22","19520410","2925","0","1","1400","1","0","0"
"1321","22","19520131","4329","0","1","1400","0","433","4770"
"1322","22","19520131","4329","0","2","1400","1","0","0"
"1323","22","19520410","4883","0","2","1000","0","488","5351"
"1324","22","19531226","5188","0","1","1000","0","519","5706"
"1325","22","19531226","5266","0","1","1000","0","527","5792"
"1326","22","19520131","5670","0","0","1000","0","567","6258"
"1327","22","19520131","5670","0","0","1000","0","567","6258"
"1328","22","19520505","8343","0","2","1000","0","834","9157"
"1329","22","19520131","8375","0","0","1000","0","838","9233"
"1330","22","19520405","445","0","0","1500","0","45","520"
"1331","22","19520131","3758","0","1","1500","0","376","4144"
"1332","22","19531231","3908","0","1","1500","0","391","4309"
"1333","22","19511207","3930","0","0","1500","0","393","4352"
"1334","22","19520210","4043","0","1","1500","0","404","4457"
"1335","22","19511212","4081","0","1","1500","0","408","4499"
"1336","22","19531221","4498","0","3","1500","0","450","4918"
"1337","22","19520116","4606","0","0","1500","0","461","5097"
"1338","22","19520410","5023","0","0","1500","0","502","5555"
"1339","22","19531226","7218","0","0","1500","0","722","7969"
"1340","22","19531226","7218","0","0","1500","0","722","7969"
"1341","22","19520210","299","0","0","900","0","15","332"
"1342","22","19520505","518","0","0","600","0","26","556"
"1343","22","19520410","318","0","2","1600","0","32","342"
"1344","22","19531231","2295","0","1","1600","0","230","2537"
"1345","22","19531226","3083","0","3","1600","0","308","3363"
"1346","22","19531226","3083","0","0","1600","0","308","3423"
"1347","22","19520505","3986","0","1","1600","0","399","4397"
"1348","22","19520405","4003","0","0","1600","0","400","4435"
"1349","22","19520405","4003","0","1","1600","0","400","4415"
"1350","22","19520210","4044","0","0","1600","0","404","4480"
"1351","22","19520210","4047","0","0","1600","0","405","4484"
"1352","22","19520131","4611","0","2","1600","0","461","5064"
"1353","22","19520210","5339","0","0","1600","0","534","5905"
"1354","22","19520116","6257","0","0","1600","0","626","6915"
"1355","22","19511212","6791","0","0","1600","0","679","7502"
"1356","22","19531231","6992","0","0","1600","0","699","7724"
"1357","22","19511207","7417","0","0","1600","0","742","8191"
"1358","22","19530629","7417","0","1","1600","0","742","8171"
"1359","22","19520410","2281","0","1","1400","0","228","2518"
"1360","22","19520410","2281","0","0","1400","0","228","2538"
"1361","22","19531226","3053","0","1","1400","0","305","3366"
"1362","22","19531231","4110","0","0","1400","0","411","4549"
"1363","22","19531231","4110","0","0","1400","0","411","4549"
"1364","22","19531231","4149","0","1","1400","0","415","4572"
"1365","22","19520131","4582","0","2","1400","1","0","0"
"1366","22","19520131","4758","0","2","1400","0","476","5222"
"1367","22","19520405","6067","0","3","1400","0","607","6642"
"1368","22","19531101","299","0","0","850","0","15","331"
"1369","22","19531226","2186","0","1","1450","0","219","2413"
"1370","22","19531226","2212","0","2","1450","0","221","2422"
"1371","22","19520410","2231","0","1","1450","0","223","2464"
"1372","22","19520410","2231","0","0","1450","0","223","2484"
"1373","22","19531226","2428","0","0","1450","0","243","2699"
"1374","22","19531226","2428","0","0","1450","0","243","2699"
"1375","22","19531226","2428","0","0","1450","0","243","2699"
"1376","22","19531226","2428","0","1","1450","0","243","2679"
"1377","22","19520410","2447","0","0","1450","0","245","2721"
"1378","22","19520410","2447","0","0","1450","0","245","2721"
"1379","22","19531226","2467","0","1","1450","0","247","2722"
"1380","22","19520410","2477","0","1","1450","0","248","2733"
"1381","22","19520410","2477","0","0","1450","1","0","0"
"1382","22","19520410","2477","0","0","1450","0","248","2753"
"1383","22","19520410","2477","0","0","1450","1","0","0"
"1384","22","19531231","2935","0","0","1450","0","293","3257"
"1385","22","19531231","2935","0","1","1450","0","293","3237"
"1386","22","19531231","2961","0","0","1450","1","0","0"
"1387","22","19531231","2961","0","0","1450","1","0","0"
"1388","22","19531231","2961","0","0","1450","1","0","0"
"1389","22","19531231","2961","0","1","1450","0","296","3266"
"1390","22","19531231","3000","0","0","1450","0","300","3329"
"1391","22","19511212","5623","0","1","1450","0","562","6195"
"1392","22","19520505","5754","0","0","1450","0","575","6359"
"1393","22","19520505","5754","0","0","1450","0","575","6359"
"1394","22","19531231","5754","0","0","1450","0","575","6359"
"1395","22","19531221","6047","0","3","1450","0","605","6620"
"1396","22","19520405","6087","0","1","1450","0","609","6704"
"1397","22","19520405","6087","0","1","1450","1","0","0"
"1398","22","19530629","6104","0","0","1450","0","610","6743"
"1399","22","19511207","6104","0","0","1450","0","610","6743"
"1400","22","19511207","6104","0","0","1450","0","610","6743"
"1401","22","19520131","6267","0","0","1450","0","627","6923"
"1402","22","19511212","6581","0","0","1450","0","658","7268"
"1403","22","19520405","7891","0","2","1450","0","789","8669"
"1404","22","19520405","7891","0","0","1450","0","789","8709"
"1405","22","19520210","203","0","0","1100","0","20","245"
"1406","22","19520410","3946","0","0","1100","0","395","4363"
"1407","22","19531226","4258","0","2","1100","1","0","0"
"1408","22","19531226","2202","0","0","1250","0","220","2447"
"1409","22","19531226","2202","0","1","1250","0","220","2427"
"1410","22","19520410","2394","0","0","1250","0","239","2658"
"1411","22","19520410","2394","0","0","1250","0","239","2658"
"1412","22","19531231","2945","0","0","1250","1","0","0"
"1413","22","19531231","2945","0","1","1250","0","294","3244"
"1414","22","19531231","2945","0","0","1250","0","294","3264"
"1415","22","19511212","8718","0","1","1250","0","872","9595"
"1416","22","19500210","1091","0","0","3800","0","164","1331"
"1417","22","19550510","3374","0","0","3800","0","506","3956"
"1418","22","19531231","4024","0","1","3800","0","604","4683"
"1419","22","19520505","4028","0","0","3800","0","604","4709"
"1420","22","19511207","256","0","0","800","0","13","284"
"1421","22","19530629","256","0","1","800","0","13","264"
"1422","22","19520410","5541","0","2","800","0","277","5795"
"1423","22","19500531","472","0","1","3100","0","71","584"
"1424","22","19520210","2803","0","0","3100","0","420","3285"
"1425","22","19550510","2874","0","1","3100","0","431","3347"
"1426","22","19550510","2909","0","0","3100","0","436","3408"
"1427","22","19500312","3013","0","0","3100","0","452","3526"
"1428","22","19500312","3014","0","0","3100","0","452","3528"
"1429","22","19520405","3215","0","0","3100","0","482","3759"
"1430","22","19531221","3240","0","0","3100","0","486","3788"
"1431","22","19520405","6566","0","0","3100","0","985","7613"
"1432","22","19511212","3200","0","0","1600","0","320","3552"
"1433","22","19520131","3293","0","0","1600","0","329","3655"
"1434","22","19520405","4330","0","1","1600","0","433","4775"
"1435","22","19520405","4330","0","0","1600","0","433","4795"
"1436","22","19520210","4342","0","0","1600","0","434","4808"
"1437","22","19520215","4548","0","0","1600","0","455","5035"
"1438","22","19520210","4561","0","0","1600","0","456","5049"
"1439","22","19520116","4771","0","0","1600","0","477","5280"
"1440","22","19520410","5151","0","0","1600","0","515","5698"
"1441","22","19520410","5151","0","0","1600","0","515","5698"
"1442","22","19520410","5366","0","1","1600","0","537","5915"
"1443","22","19520410","5366","0","0","1600","0","537","5935"
"1444","22","19520410","5366","0","0","1600","0","537","5935"
"1445","22","19531221","5407","0","3","1600","0","541","5920"
"1446","22","19520405","4595","0","0","2300","0","460","5101"
"1447","22","19520405","4595","0","1","2300","0","460","5081"
"1448","22","19520410","4145","0","0","1700","0","414","4593"
"1449","22","19520410","4241","0","0","1700","0","424","4699"
"1450","22","19520210","4769","0","0","1700","0","477","5280"
"1451","22","19520210","4769","0","0","1700","0","477","5280"
"1452","22","19520210","4772","0","0","1700","0","477","5284"
"1453","22","19511212","262","0","1","750","0","13","270"
"1454","22","19520410","5306","0","0","750","0","265","5587"
"1455","22","19520410","5323","0","2","1100","0","532","5837"
"1456","22","19520210","10098","0","0","1100","0","1010","11130"
"1457","22","19520215","203","0","0","1300","0","20","249"
"1458","22","19520410","4098","0","0","1300","1","0","0"
"1459","22","19520410","3105","0","0","1200","1","0","0"
"1460","22","19520410","3105","0","0","1200","1","0","0"
"1461","22","19520131","3644","0","0","1200","0","364","4033"
"1462","22","19531221","4173","0","0","1200","0","417","4614"
"1463","22","19520210","5007","0","0","1200","1","0","0"
"1464","22","19511207","5822","0","1","1200","0","582","6408"
"1465","22","19531231","5953","0","0","1200","0","595","6572"
"1466","22","19540410","6062","0","0","1200","0","606","6692"
"1467","22","19520116","6062","0","0","1200","0","606","6692"
"1468","22","19520210","6679","0","0","1200","0","668","7371"
"1469","22","19520405","6945","0","0","1200","0","695","7664"
"1470","22","19520405","6945","0","0","1200","0","695","7664"
"1471","22","19520410","2925","0","2","1400","0","292","3205"
"1472","22","19520410","2925","0","1","1400","0","292","3225"
"1473","22","19520131","4329","0","0","1400","1","0","0"
"1474","22","19520131","4329","0","1","1400","0","433","4770"
"1475","22","19520410","4883","0","1","1000","0","488","5371"
"1476","22","19520405","445","0","0","1500","0","45","520"
"1477","22","19520131","3758","0","0","1500","0","376","4164"
"1478","22","19531231","3908","0","1","1500","0","391","4309"
"1479","22","19511207","3930","0","0","1500","0","393","4352"
"1480","22","19520116","4606","0","1","1500","0","461","5077"
"1481","22","19520410","5023","0","0","1500","0","502","5555"
"1482","22","19520410","5023","0","1","1500","0","502","5535"
"1483","22","19530709","299","0","0","900","0","15","332"
"1484","22","19520410","4734","0","0","900","0","237","4988"
"1485","22","19511212","500","0","0","600","0","25","537"
"1486","22","19530629","511","0","1","600","0","26","529"
"1487","22","19511207","511","0","1","600","1","0","0"
"1488","22","19540823","518","0","0","600","0","26","556"
"1489","22","19520410","318","0","0","1600","0","32","382"
"1490","22","19520510","3986","0","3","1600","0","399","4357"
"1491","22","19520405","4003","0","1","1600","0","400","4415"
"1492","22","19520405","4003","0","1","1600","0","400","4415"
"1493","22","19520210","4044","0","0","1600","0","404","4480"
"1494","22","19520210","4047","0","1","1600","0","405","4464"
"1495","22","19520131","4611","0","2","1600","0","461","5064"
"1496","22","19520116","6257","0","2","1600","0","626","6875"
"1497","22","19520410","2281","0","1","1400","1","0","0"
"1498","22","19520410","2281","0","0","1400","0","228","2538"
"1499","22","19520410","2497","0","0","1400","0","250","2775"
"1500","22","19520410","2497","0","0","1400","0","250","2775"
"1501","22","19520405","6067","0","0","1400","0","607","6702"
"1502","22","19520410","2231","0","2","1450","0","223","2444"
"1503","22","19520410","2231","0","2","1450","0","223","2444"
"1504","22","19520410","2447","0","2","1450","0","245","2681"
"1505","22","19520410","2447","0","0","1450","1","0","0"
"1506","22","19520410","2447","0","0","1450","0","245","2721"
"1507","22","19520410","2447","0","0","1450","1","0","0"
"1508","22","19520410","2447","0","0","1450","0","245","2721"
"1509","22","19520410","2447","0","2","1450","0","245","2681"
"1510","22","19520410","2447","0","0","1450","0","245","2721"
"1511","22","19520410","2447","0","0","1450","0","245","2721"
"1512","22","19520410","2447","0","1","1450","0","245","2701"
"1513","22","19520410","2477","0","0","1450","0","248","2753"
"1514","22","19520410","2477","0","2","1450","0","248","2713"
"1515","22","19520410","2477","0","0","1450","0","248","2753"
"1516","22","19520410","2477","0","1","1450","0","248","2733"
"1517","22","19520410","2477","0","0","1450","0","248","2753"
"1518","22","19520410","2477","0","2","1450","0","248","2713"
"1519","22","19520410","2477","0","2","1450","0","248","2713"
"1520","22","19520210","4521","0","0","1450","0","452","5002"
"1521","22","19520210","4547","0","1","1450","0","455","5011"
"1522","22","19520210","4547","0","0","1450","1","0","0"
"1523","22","19520210","4551","0","1","1450","0","455","5015"
"1524","22","19520210","4551","0","1","1450","1","0","0"
"1525","22","19520131","5402","0","0","1450","0","540","5972"
"1526","22","19520131","5402","0","1","1450","0","540","5952"
"1527","22","19511212","5623","0","0","1450","0","562","6215"
"1528","22","19520510","5754","0","0","1450","0","575","6359"
"1529","22","19520510","5754","0","3","1450","0","575","6299"
"1530","22","19531231","5754","0","1","1450","0","575","6339"
"1531","22","19531221","6047","0","0","1450","0","605","6680"
"1532","22","19520405","6087","0","0","1450","0","609","6724"
"1533","22","19511207","6104","0","0","1450","0","610","6743"
"1534","22","19511207","6104","0","1","1450","0","610","6723"
"1535","22","19520215","6187","0","1","1450","1","0","0"
"1536","22","19520215","6187","0","0","1450","0","619","6835"
"1537","22","19520116","6823","0","0","1450","0","682","7535"
"1538","22","19520116","6823","0","1","1450","0","682","7515"
"1539","22","19520510","6880","0","3","1450","0","688","7537"
